707,DB00963,Bromfenac,approved,NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1
708,DB00964,Apraclonidine,approved,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1
709,DB00966,Telmisartan,approved; investigational,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
710,DB00967,Desloratadine,approved; investigational,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1
711,DB00968,Methyldopa,approved,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
712,DB00969,Alosetron,approved; withdrawn,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2
713,DB00970,Dactinomycin,approved; investigational,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C
714,DB00972,Azelastine,approved,CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O
715,DB00973,Ezetimibe,approved,[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1
716,DB00974,Edetic acid,approved; vet_approved,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
717,DB00975,Dipyridamole,approved,OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1
718,DB00976,Telithromycin,approved,[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1
719,DB00977,Ethinylestradiol,approved,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
720,DB00978,Lomefloxacin,approved; investigational,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12
721,DB00979,Cyclopentolate,approved,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1
722,DB00980,Ramelteon,approved; investigational,CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2
723,DB00981,Physostigmine,approved; investigational,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
724,DB00982,Isotretinoin,approved,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
725,DB00983,Formoterol,approved; investigational,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1
726,DB00985,Dimenhydrinate,approved,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
727,DB00986,Glycopyrronium,approved; investigational; vet_approved,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
728,DB00987,Cytarabine,approved; investigational,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
729,DB00988,Dopamine,approved,NCCC1=CC(O)=C(O)C=C1
730,DB00989,Rivastigmine,approved; investigational,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
731,DB00990,Exemestane,approved; investigational,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C
732,DB00991,Oxaprozin,approved,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
733,DB00992,Methyl aminolevulinate,approved; investigational,COC(=O)CCC(=O)CN
734,DB00993,Azathioprine,approved,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O
735,DB00996,Gabapentin,approved; investigational,NCC1(CC(O)=O)CCCCC1
736,DB00997,Doxorubicin,approved; investigational,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
737,DB00998,Frovatriptan,approved; investigational,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
738,DB00999,Hydrochlorothiazide,approved; vet_approved,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
739,DB01000,Cyclacillin,approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O
740,DB01001,Salbutamol,approved; vet_approved,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
741,DB01002,Levobupivacaine,approved; investigational,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
742,DB01005,Hydroxyurea,approved,NC(=O)NO
743,DB01006,Letrozole,approved; investigational,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N
744,DB01007,Tioconazole,approved,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
745,DB01008,Busulfan,approved; investigational,CS(=O)(=O)OCCCCOS(C)(=O)=O
746,DB01009,Ketoprofen,approved; vet_approved,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
747,DB01010,Edrophonium,approved,CC[N+](C)(C)C1=CC(O)=CC=C1
748,DB01011,Metyrapone,approved; investigational,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
749,DB01012,Cinacalcet,approved,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
750,DB01013,Clobetasol propionate,approved,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
751,DB01014,Balsalazide,approved; investigational,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O
752,DB01015,Sulfamethoxazole,approved,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
753,DB01016,Glyburide,approved,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
754,DB01017,Minocycline,approved; investigational,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
755,DB01018,Guanfacine,approved; investigational,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl
756,DB01019,Bethanechol,approved,CC(C[N+](C)(C)C)OC(N)=O
757,DB01020,Isosorbide mononitrate,approved,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O
758,DB01021,Trichlormethiazide,approved; vet_approved,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
759,DB01022,Phylloquinone,approved; investigational,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
760,DB01023,Felodipine,approved; investigational,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC
761,DB01024,Mycophenolic acid,approved,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
762,DB01026,Ketoconazole,approved; investigational,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
763,DB01028,Methoxyflurane,approved; investigational; vet_approved,COC(F)(F)C(Cl)Cl
764,DB01029,Irbesartan,approved; investigational,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
765,DB01030,Topotecan,approved; investigational,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O
766,DB01032,Probenecid,approved; investigational,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
767,DB01033,Mercaptopurine,approved,S=C1N=CNC2=C1NC=N2
768,DB01034,Cerulenin,experimental,[H][C@]1(O[C@]1([H])C(=O)CC\C=C\C\C=C\C)C(N)=O
769,DB01035,Procainamide,approved,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
770,DB01036,Tolterodine,approved; investigational,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
771,DB01037,Selegiline,approved; investigational; vet_approved,C[C@H](CC1=CC=CC=C1)N(C)CC#C
772,DB01039,Fenofibrate,approved,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
773,DB01041,Thalidomide,approved; investigational; withdrawn,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12
774,DB01042,Melphalan,approved,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
775,DB01043,Memantine,approved; investigational,CC12CC3CC(C)(C1)CC(N)(C3)C2
776,DB01044,Gatifloxacin,approved; investigational,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1
777,DB01045,Rifampicin,approved,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C
778,DB01046,Lubiprostone,approved; investigational,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC
779,DB01047,Fluocinonide,approved; investigational,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O
780,DB01048,Abacavir,approved; investigational,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
781,DB01049,Ergoloid mesylate,approved,
782,DB01050,Ibuprofen,approved,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
783,DB01051,Novobiocin,approved; investigational; vet_approved,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C
784,DB01053,Benzylpenicillin,approved; vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
785,DB01054,Nitrendipine,approved; investigational,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC
786,DB01057,Echothiophate,approved,CCOP(=O)(OCC)SCC[N+](C)(C)C
787,DB01058,Praziquantel,approved; investigational; vet_approved,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1
788,DB01059,Norfloxacin,approved,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
789,DB01060,Amoxicillin,approved; vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
790,DB01061,Azlocillin,approved,[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1
791,DB01062,Oxybutynin,approved; investigational,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
792,DB01063,Acetophenazine,approved,CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1
793,DB01064,Isoprenaline,approved; investigational,CC(C)NCC(O)C1=CC(O)=C(O)C=C1
794,DB01065,Melatonin,approved; nutraceutical; vet_approved,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
795,DB01066,Cefditoren,approved; investigational,[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
796,DB01067,Glipizide,approved; investigational,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
797,DB01068,Clonazepam,approved; illicit,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
798,DB01069,Promethazine,approved; investigational,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
799,DB01071,Mequitazine,experimental,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12
800,DB01072,Atazanavir,approved; investigational,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
801,DB01073,Fludarabine,approved,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
802,DB01074,Perhexiline,approved; investigational,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
803,DB01075,Diphenhydramine,approved; investigational,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
804,DB01076,Atorvastatin,approved,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
805,DB01077,Etidronic acid,approved,CC(O)(P(O)(O)=O)P(O)(O)=O
806,DB01078,Deslanoside,approved,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1
807,DB01080,Vigabatrin,approved,NC(CCC(O)=O)C=C
808,DB01081,Diphenoxylate,approved; illicit,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
809,DB01082,Streptomycin,approved; vet_approved,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
810,DB01083,Orlistat,approved; investigational,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
811,DB01084,Emedastine,approved,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1
812,DB01085,Pilocarpine,approved; investigational,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
813,DB01086,Benzocaine,approved; investigational,CCOC(=O)C1=CC=C(N)C=C1
814,DB01087,Primaquine,approved,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
815,DB01088,Iloprost,approved; investigational,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O
816,DB01089,Deserpidine,approved,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
817,DB01090,Pentolinium,approved,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
818,DB01091,Butenafine,approved,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12
819,DB01092,Ouabain,approved,[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
820,DB01093,Dimethyl sulfoxide,approved; vet_approved,CS(C)=O
821,DB01094,Hesperetin,experimental,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1
822,DB01095,Fluvastatin,approved,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12
823,DB01096,Oxamniquine,approved,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
824,DB01097,Leflunomide,approved; investigational,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
825,DB01098,Rosuvastatin,approved,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O
826,DB01099,Flucytosine,approved; investigational,NC1=C(F)C=NC(=O)N1
827,DB01100,Pimozide,approved,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
828,DB01101,Capecitabine,approved; investigational,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
829,DB01102,Arbutamine,approved,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1
830,DB01103,Quinacrine,investigational,CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2
831,DB01104,Sertraline,approved,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
832,DB01105,Sibutramine,approved; illicit; investigational; withdrawn,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
833,DB01106,Levocabastine,approved; investigational,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1
834,DB01107,Methyprylon,approved; illicit; withdrawn,CCC1(CC)C(=O)NCC(C)C1=O
835,DB01108,Trilostane,approved; investigational; vet_approved; withdrawn,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N
836,DB01110,Miconazole,approved; investigational; vet_approved,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
837,DB01111,Colistimethate,approved; vet_approved,CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O
838,DB01112,Cefuroxime,approved,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O
839,DB01113,Papaverine,approved; investigational,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
840,DB01114,Chlorpheniramine,approved,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
841,DB01115,Nifedipine,approved,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
842,DB01116,Trimethaphan,approved; investigational,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
843,DB01117,Atovaquone,approved,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
844,DB01118,Amiodarone,approved; investigational,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
845,DB01119,Diazoxide,approved,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2
846,DB01120,Gliclazide,approved,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
847,DB01121,Phenacemide,approved,NC(=O)NC(=O)CC1=CC=CC=C1
848,DB01122,Ambenonium,approved,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
849,DB01124,Tolbutamide,approved; investigational,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
850,DB01126,Dutasteride,approved; investigational,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F
851,DB01127,Econazole,approved,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
852,DB01128,Bicalutamide,approved,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
853,DB01129,Rabeprazole,approved; investigational,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
854,DB01130,Prednicarbate,approved; investigational,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
855,DB01131,Proguanil,approved,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
856,DB01132,Pioglitazone,approved; investigational,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
857,DB01133,Tiludronic acid,approved; investigational; vet_approved,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O
858,DB01135,Doxacurium,approved,COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
859,DB01136,Carvedilol,approved; investigational,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2
860,DB01137,Levofloxacin,approved; investigational,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
861,DB01138,Sulfinpyrazone,approved,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
862,DB01139,Cefapirin,approved; vet_approved,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O
863,DB01140,Cefadroxil,approved; vet_approved; withdrawn,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
864,DB01141,Micafungin,approved; investigational,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
865,DB01142,Doxepin,approved; investigational,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12
866,DB01143,Amifostine,approved; investigational,NCCCNCCSP(O)(O)=O
867,DB01144,Diclofenamide,approved; investigational,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O
868,DB01147,Cloxacillin,approved; investigational; vet_approved,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O
869,DB01149,Nefazodone,approved; withdrawn,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
870,DB01150,Cefprozil,approved,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
871,DB01151,Desipramine,approved; investigational,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12
872,DB01153,Sertaconazole,approved; investigational,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
873,DB01154,Thiamylal,approved; vet_approved,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
874,DB01155,Gemifloxacin,approved; investigational,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
875,DB01156,Bupropion,approved,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
876,DB01157,Trimetrexate,approved; investigational,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
877,DB01158,Bretylium,approved,CC[N+](C)(C)CC1=CC=CC=C1Br
878,DB01159,Halothane,approved; vet_approved,[H]C(Cl)(Br)C(F)(F)F
879,DB01160,Dinoprost tromethamine,approved; vet_approved,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
880,DB01161,Chloroprocaine,approved,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
881,DB01162,Terazosin,approved,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1
882,DB01165,Ofloxacin,approved,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
883,DB01166,Cilostazol,approved; investigational,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
884,DB01167,Itraconazole,approved; investigational,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
885,DB01168,Procarbazine,approved; investigational,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
886,DB01169,Arsenic trioxide,approved; investigational,O=[As]O[As]=O
887,DB01170,Guanethidine,approved,NC(N)=NCCN1CCCCCCC1
888,DB01171,Moclobemide,approved; investigational,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
889,DB01172,Kanamycin,approved; investigational; vet_approved,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
